Record_ID,Date,Day_Name,City,Area_Type,Citizen_ID,Age_Group,Work_Mode,Temperature_C,Rainfall_mm,AQI,Traffic_Level,Average_Traffic_Speed_kmh,Primary_Transport,Public_Transport_Usage_Minutes,Electricity_Consumption_kWh,Water_Consumption_Liters,Internet_Usage_GB,Online_Food_Orders,Daily_Spending_INR,Hospital_Visits,Emergency_Complaints,Work_Hours,Outdoor_Activity_Hours,Happiness_Score,Service_Satisfaction,Weekend,Month,Year,Day,Month_Name,Quarter
REC070016,2024-05-08,Wednesday,Jaipur,Industrial,CIT200466,25-34,Other,26.1,1.2,161.0,Medium,26.0,Auto,0,11.67,161,2.9,0,125.83,0,0,4.9,0.8,6.4,7.0,No,5,2024,8,May,2
REC070017,2025-07-24,Thursday,Chennai,Mixed Use,CIT363580,18-24,Other,32.1,1.4,176.0,Low,35.1,Auto,0,10.55,106,0.6,0,869.13,0,0,4.2,3.3,6.9,6.8,No,7,2025,24,July,3
REC070018,2024-04-08,Monday,Pune,Mixed Use,CIT558223,35-44,Other,24.6,0.3,91.0,Low,37.9,Cab,0,11.22,128,0.1,0,965.84,0,0,3.0,3.0,8.8,9.1,No,4,2024,8,April,2
REC070019,2023-06-06,Tuesday,Jaipur,Residential,CIT381205,18-24,Hybrid,32.2,2.6,168.0,Low,50.6,Metro,117,11.33,155,5.69,1,1013.56,0,0,6.0,1.6,8.0,8.7,No,6,2023,6,June,2
REC070020,2024-07-18,Thursday,Delhi,Residential,CIT723007,35-44,Office,30.6,6.5,137.0,Low,40.4,Cab,0,8.87,85,5.34,0,50.0,0,0,9.7,1.6,6.6,8.0,No,7,2024,18,July,3
REC070021,2025-09-26,Friday,Hyderabad,Residential,CIT724986,35-44,Student,28.2,0.4,66.0,Medium,22.2,Bus,52,9.4,143,2.35,1,659.2,0,0,4.8,2.8,8.2,7.4,No,9,2025,26,September,3
REC070022,2025-10-21,Tuesday,Kolkata,Mixed Use,CIT756637,45-54,Hybrid,29.7,1.5,146.0,Severe,10.9,Auto,0,5.85,204,5.95,0,779.77,0,0,5.5,0.5,6.9,5.7,No,10,2025,21,October,4
REC070023,2023-03-18,Saturday,Chennai,Commercial,CIT494676,45-54,Office,31.3,1.1,90.0,Medium,26.1,Auto,0,11.62,147,5.87,2,873.36,0,0,10.2,0.7,8.0,8.8,Yes,3,2023,18,March,1
REC070024,2024-03-19,Tuesday,Hyderabad,Mixed Use,CIT411856,18-24,Student,28.9,0.2,117.0,Low,50.4,Metro,32,13.96,138,3.23,0,1662.64,0,0,4.7,2.0,7.8,8.1,No,3,2024,19,March,1
REC070025,2023-01-29,Sunday,Pune,Commercial,CIT884807,45-54,Hybrid,14.7,0.1,20.0,Low,50.4,Cab,0,9.54,146,6.22,0,1358.89,0,0,7.1,0.6,7.2,6.2,Yes,1,2023,29,January,1
REC070026,2024-05-04,Saturday,Chennai,Commercial,CIT516440,18-24,Work From Home,35.5,1.2,69.0,Medium,32.3,Bus,96,14.14,104,6.36,0,573.16,0,0,9.5,0.4,7.4,6.7,Yes,5,2024,4,May,2
REC070027,2025-12-13,Saturday,Jaipur,Mixed Use,CIT406630,35-44,Office,23.6,0.4,208.0,Low,47.5,metro,46,4.74,189,3.29,0,979.94,0,0,10.1,3.6,7.8,7.0,Yes,12,2025,13,December,4
REC070028,2024-04-28,Sunday,Bengaluru,Residential,CIT784146,35-44,Student,26.6,1.6,126.0,Low,51.1,Metro,26,12.35,144,4.91,0,1562.19,0,0,3.8,2.9,8.3,7.1,Yes,4,2024,28,April,2
REC070029,2025-10-12,Sunday,Chennai,Residential,CIT814594,55+,Work From Home,30.3,4.1,90.0,Low,47.0,Cab,0,5.97,180,2.71,2,1381.61,0,0,8.7,2.3,8.0,7.5,Yes,10,2025,12,October,4
REC070030,2025-03-15,Saturday,Hyderabad,Residential,CIT757573,25-34,Work From Home,21.6,0.7,147.0,Medium,22.7,Cab,0,11.51,151,4.0,1,1220.42,0,0,6.3,2.4,6.8,5.8,Yes,3,2025,15,March,1
REC070031,2025-10-20,Monday,Chennai,Mixed Use,CIT291202,18-24,Student,22.7,4.5,114.0,Low,54.3,Bus,64,6.28,157,4.44,0,454.72,0,0,5.0,0.0,7.7,6.4,No,10,2025,20,October,4
REC070032,2024-05-13,Monday,Bengaluru,Residential,CIT255957,18-24,Work From Home,28.2,1.8,26.0,Medium,34.8,Cab,0,8.89,193,2.45,0,1307.97,0,0,6.6,3.4,8.8,8.4,No,5,2024,13,May,2
REC070033,2023-02-03,Friday,Hyderabad,Commercial,CIT520100,55+,Other,25.8,1.7,113.0,Medium,35.3,Metro,76,8.92,102,7.62,0,224.68,0,0,1.1,3.7,9.7,9.9,No,2,2023,3,February,1
REC070034,2024-05-11,Saturday,Chennai,Commercial,CIT263166,25-34,Student,36.9,0.7,112.0,Medium,28.8,Cab,0,8.73,57,3.49,0,800.42,0,0,3.2,2.3,7.6,7.9,Yes,5,2024,11,May,2
REC070035,2025-08-14,Thursday,Jaipur,Residential,CIT955380,35-44,Office,28.7,3.8,153.0,Medium,24.4,Cab,0,12.87,151,5.93,0,782.02,0,0,9.6,2.2,7.5,7.5,No,8,2025,14,August,3
REC070036,2024-05-25,Saturday,Pune,Commercial,CIT525254,25-34,Office,27.4,0.7,112.0,Medium,25.5,Auto,0,13.73,189,2.66,0,578.53,0,0,7.4,2.6,7.8,7.1,Yes,5,2024,25,May,2
REC070037,2025-04-04,Friday,Kolkata,Industrial,CIT858021,25-34,Student,32.7,0.3,166.0,Severe,12.2,Cab,0,11.29,138,3.38,0,240.95,0,0,7.0,2.0,5.6,5.3,No,4,2025,4,April,2
REC070038,2024-08-30,Friday,Bengaluru,Industrial,CIT326384,18-24,Work From Home,28.6,12.3,26.0,Low,48.8,Walking/Cycling,0,10.53,159,0.44,1,775.97,0,0,8.3,0.6,6.7,9.1,No,8,2024,30,August,3
REC070039,2024-12-05,Thursday,Kolkata,Residential,CIT203967,18-24,Work From Home,21.4,0.8,167.0,High,22.4,Private Vehicle,0,6.85,118,4.48,0,737.42,0,0,7.2,3.0,7.2,7.2,No,12,2024,5,December,4
REC070040,2025-02-14,Friday,Hyderabad,Commercial,CIT697336,45-54,Student,23.0,1.0,100.0,Medium,26.5,Metro,39,11.76,158,3.02,1,1280.75,0,0,4.7,2.9,6.9,5.8,No,2,2025,14,February,1
REC070041,2023-11-11,Saturday,Mumbai,Commercial,CIT623895,25-34,Work From Home,19.8,0.0,91.0,Severe,12.6,Private Vehicle,0,8.23,135,1.35,0,791.38,0,0,6.3,0.6,6.7,7.1,Yes,11,2023,11,November,4
REC070042,2024-03-08,Friday,Hyderabad,Residential,CIT967810,25-34,Hybrid,28.3,0.5,87.0,Low,45.8,Private Vehicle,0,9.38,103,5.83,0,599.15,0,0,5.3,1.5,6.1,6.8,No,3,2024,8,March,1
REC070043,2025-07-31,Thursday,Mumbai,Commercial,CIT506508,35-44,Hybrid,34.2,7.8,115.0,Low,47.4,Bus,113,8.67,155,2.68,1,1146.53,0,0,6.3,1.5,7.4,7.6,No,7,2025,31,July,3
REC070044,2024-08-12,Monday,Hyderabad,Residential,CIT937201,25-34,Work From Home,30.1,1.9,141.0,Medium,26.9,Private Vehicle,0,8.86,146,3.68,1,732.36,0,0,7.1,3.4,9.9,7.5,No,8,2024,12,August,3
REC070045,2024-02-21,Wednesday,Hyderabad,Residential,CIT336485,35-44,Work From Home,27.7,0.4,112.0,Severe,7.6,Cab,0,5.68,231,5.84,1,204.99,0,0,8.8,0.9,6.5,6.5,No,2,2024,21,February,1
REC070046,2024-01-23,Tuesday,Chennai,Commercial,CIT995077,35-44,Other,23.0,2.9,54.0,Medium,34.8,Metro,112,5.86,175,1.39,1,2116.83,0,0,3.3,3.6,8.3,6.5,No,1,2024,23,January,1
REC070047,2023-09-15,Friday,Jaipur,Mixed Use,CIT260324,45-54,Student,26.0,16.5,138.0,High,11.9,Private Vehicle,0,4.07,181,3.57,2,1845.34,0,0,4.6,0.3,6.8,7.3,No,9,2023,15,September,3
REC070048,2023-11-11,Saturday,Hyderabad,Residential,CIT773679,45-54,Hybrid,19.8,3.4,119.0,Low,38.9,Bus,72,10.14,187,5.12,0,921.84,0,0,6.6,3.6,8.5,8.3,Yes,11,2023,11,November,4
REC070049,2025-08-05,Tuesday,Hyderabad,Residential,CIT192705,25-34,Other,25.7,2.8,84.0,Low,48.2,Walking/Cycling,0,12.81,225,0.59,1,726.51,0,0,5.9,3.6,8.1,8.2,No,8,2025,5,August,3
REC070050,2024-10-24,Thursday,Chennai,Mixed Use,CIT493398,35-44,Student,22.9,1.5,58.0,Medium,32.3,Auto,0,11.23,87,4.54,0,50.0,0,0,6.2,3.1,8.1,7.0,No,10,2024,24,October,4
REC070051,2025-02-12,Wednesday,Jaipur,Residential,CIT555315,18-24,Hybrid,23.2,0.8,141.0,High,13.6,Walking/Cycling,0,14.35,202,5.34,2,1400.17,0,0,6.5,1.2,7.2,7.1,No,2,2025,12,February,1
REC070052,2025-03-29,Saturday,Delhi,Residential,CIT551986,25-34,Office,29.6,1.3,114.0,Medium,28.4,Metro,109,6.49,197,1.76,0,414.15,0,0,10.5,2.1,7.9,9.2,Yes,3,2025,29,March,1
REC070053,2023-08-12,Saturday,Chennai,Mixed Use,CIT342190,25-34,Hybrid,34.8,12.9,181.0,Medium,35.3,Private Vehicle,0,13.29,207,5.0,2,1287.0,0,0,8.6,3.4,9.3,9.3,Yes,8,2023,12,August,3
REC070054,2023-11-22,Wednesday,Chennai,Commercial,CIT849393,45-54,Student,18.9,0.3,100.0,Medium,33.7,Cab,0,10.38,70,3.27,0,1491.49,0,0,6.2,3.0,10.0,10.0,No,11,2023,22,November,4
REC070055,2025-08-28,Thursday,Chennai,Mixed Use,CIT538273,35-44,Work From Home,37.5,4.0,172.0,Medium,35.8,Bus,40,8.71,79,0.91,1,1249.64,0,0,7.6,1.5,6.8,5.4,No,8,2025,28,August,3
REC070056,2023-09-10,Sunday,Hyderabad,Commercial,CIT941566,35-44,Hybrid,29.0,5.1,109.0,High,13.6,Metro,43,8.63,92,2.2,0,909.79,0,0,6.0,0.5,7.9,8.7,Yes,9,2023,10,September,3
REC070057,2024-12-05,Thursday,Pune,Residential,CIT452813,25-34,Work From Home,18.2,0.4,98.0,Medium,31.2,Walking/Cycling,0,3.98,148,3.51,1,50.0,0,0,6.3,2.2,7.6,7.9,No,12,2024,5,December,4
REC070058,2024-01-31,Wednesday,Jaipur,Residential,CIT316047,25-34,Work From Home,20.4,0.5,88.0,High,22.5,Cab,0,7.39,141,1.76,0,1659.55,0,0,9.9,1.7,6.9,8.8,No,1,2024,31,January,1
REC070059,2024-06-07,Friday,Hyderabad,Industrial,CIT668979,55+,Other,33.9,14.4,99.0,Low,35.8,Walking/Cycling,0,12.72,98,3.38,1,823.13,0,0,4.3,0.7,6.9,8.8,No,6,2024,7,June,2
REC070060,2024-11-10,Sunday,Pune,Commercial,CIT365117,25-34,Student,26.6,0.8,75.0,Medium,29.9,Metro,47,7.16,106,0.1,1,1158.32,0,0,4.4,2.8,8.8,8.6,Yes,11,2024,10,November,4
REC070061,2025-05-10,Saturday,Pune,Industrial,CIT114809,18-24,Office,34.6,0.8,89.0,Low,49.9,Cab,0,11.9,177,6.62,1,475.49,0,0,8.8,1.2,8.5,7.7,Yes,5,2025,10,May,2
REC070062,2023-09-20,Wednesday,Pune,Residential,CIT683163,55+,Other,27.1,1.4,159.0,Medium,34.4,Bus,106,7.89,54,4.36,0,1338.01,0,0,3.2,3.7,8.4,10.0,No,9,2023,20,September,3
REC070063,2023-07-17,Monday,Mumbai,Commercial,CIT750279,45-54,Hybrid,35.9,5.6,72.0,Severe,10.4,Metro,63,10.77,198,0.1,2,2098.61,0,0,8.2,1.1,7.3,8.6,No,7,2023,17,July,3
REC070064,2025-06-09,Monday,Mumbai,Industrial,CIT831814,25-34,Hybrid,32.8,10.1,74.0,Low,51.4,Cab,0,13.77,139,3.3,0,781.38,0,0,5.6,0.3,6.3,7.3,No,6,2025,9,June,2
REC070065,2025-12-26,Friday,Jaipur,Industrial,CIT643970,25-34,Other,20.3,1.4,108.0,High,11.6,Private Vehicle,0,9.6,170,4.79,1,111.63,0,0,0.5,1.1,5.9,7.7,No,12,2025,26,December,4
REC070066,2024-12-07,Saturday,Jaipur,Mixed Use,CIT111383,35-44,Other,20.7,1.1,109.0,Low,50.2,Metro,105,5.42,148,1.73,0,952.62,0,0,6.4,4.8,7.6,10.0,Yes,12,2024,7,December,4
REC070067,2025-08-06,Wednesday,Pune,Commercial,CIT192487,35-44,Hybrid,32.2,11.4,36.0,Medium,34.1,Private Vehicle,0,9.17,140,2.3,1,455.99,0,0,6.3,2.8,7.8,6.6,No,8,2025,6,August,3
REC070068,2025-07-10,Thursday,Delhi,Industrial,CIT245462,18-24,Work From Home,36.6,2.2,152.0,Severe,10.0,Bus,76,13.26,196,2.69,0,506.33,0,0,7.4,3.0,7.2,7.8,No,7,2025,10,July,3
REC070069,2023-10-11,Wednesday,Mumbai,Residential,CIT224614,35-44,Other,23.5,2.1,111.0,Severe,6.2,Bus,33,7.25,110,6.28,1,137.94,0,0,0.7,2.4,5.7,7.2,No,10,2023,11,October,4
REC070070,2025-03-21,Friday,Hyderabad,Residential,CIT502496,35-44,Other,30.1,1.0,76.0,Medium,22.7,Cab,0,6.82,170,2.1,0,622.99,0,0,2.9,2.1,8.2,8.1,No,3,2025,21,March,1
REC070071,2023-06-17,Saturday,Jaipur,Residential,CIT470083,45-54,Other,33.5,15.4,145.0,Medium,23.1,Private Vehicle,0,10.99,165,0.1,3,1411.65,0,0,0.7,0.2,7.2,7.1,Yes,6,2023,17,June,2
REC070072,2025-12-02,Tuesday,Mumbai,Mixed Use,CIT597287,18-24,Other,19.6,0.8,159.0,Medium,30.5,Private Vehicle,0,10.59,176,3.05,0,987.29,0,0,7.9,0.9,7.5,6.1,No,12,2025,2,December,4
REC070073,2023-09-13,Wednesday,Bengaluru,Residential,CIT252168,18-24,Hybrid,23.3,2.9,96.0,Severe,4.9,Bus,107,7.62,172,2.71,0,831.9,0,0,8.9,2.6,7.7,7.6,No,9,2023,13,September,3
REC070074,2025-11-19,Wednesday,Chennai,Residential,CIT124474,25-34,Student,22.0,1.0,105.0,Low,48.7,Walking/Cycling,0,8.68,123,2.59,1,1068.12,0,0,4.8,0.8,7.3,7.6,No,11,2025,19,November,4
REC070075,2024-10-23,Wednesday,Bengaluru,Commercial,CIT155128,25-34,Work From Home,21.3,0.1,118.0,Medium,27.1,Walking/Cycling,0,7.09,89,4.0,0,315.75,0,0,6.5,0.2,5.4,5.7,No,10,2024,23,October,4
REC070076,2025-10-30,Thursday,Hyderabad,Mixed Use,CIT325727,18-24,Work From Home,18.6,0.1,114.0,Low,41.8,Bus,114,15.74,90,6.07,2,1942.59,0,0,8.7,3.6,8.6,7.7,No,10,2025,30,October,4
REC070077,2023-12-12,Tuesday,Jaipur,Mixed Use,CIT549230,45-54,Office,23.0,1.1,122.0,High,10.2,Cab,0,7.73,136,4.45,2,1611.07,0,1,10.0,0.7,6.7,5.5,No,12,2023,12,December,4
REC070078,2025-03-06,Thursday,Mumbai,Residential,CIT103340,35-44,Other,28.8,2.6,119.0,Severe,8.3,Private Vehicle,0,5.91,207,1.87,0,258.05,0,0,2.0,2.9,8.0,8.6,No,3,2025,6,March,1
REC070079,2023-04-05,Wednesday,Mumbai,Residential,CIT835072,25-34,Hybrid,30.5,0.1,147.0,Severe,9.2,Cab,0,15.35,134,4.93,1,682.47,0,0,8.1,1.1,5.8,6.4,No,4,2023,5,April,2
REC070080,2025-10-10,Friday,Pune,Commercial,CIT506843,55+,Student,22.8,1.8,93.0,High,13.5,Auto,0,10.88,138,0.55,0,865.17,0,0,5.7,0.0,5.7,4.6,No,10,2025,10,October,4
REC070081,2024-09-23,Monday,Delhi,Mixed Use,CIT672734,25-34,Hybrid,23.8,5.6,166.0,Severe,5.8,Bus,97,5.51,191,0.1,1,1808.43,0,0,8.6,1.3,6.4,6.3,No,9,2024,23,September,3
REC070082,2025-07-12,Saturday,Mumbai,Commercial,CIT697833,18-24,Work From Home,36.3,5.6,86.0,High,22.1,Cab,0,11.72,137,9.3,1,617.77,0,0,9.2,2.2,7.7,6.6,Yes,7,2025,12,July,3
REC070083,2025-06-14,Saturday,Pune,Mixed Use,CIT462770,25-34,Office,29.2,0.6,117.0,Medium,24.4,Metro,52,7.05,159,3.31,0,1150.06,0,0,9.5,1.4,8.2,9.2,Yes,6,2025,14,June,2
REC070084,2025-06-20,Friday,Jaipur,Residential,CIT481274,25-34,Other,30.9,1.4,114.0,Medium,37.4,Auto,0,8.36,167,2.24,0,900.96,0,0,6.0,3.2,9.0,9.1,No,6,2025,20,June,2
REC070085,2023-11-20,Monday,Pune,Residential,CIT670782,25-34,Hybrid,20.6,0.6,25.0,Medium,22.7,Private Vehicle,0,15.59,128,2.75,0,1441.09,0,0,7.7,1.7,9.4,9.5,No,11,2023,20,November,4
REC070086,2025-03-03,Monday,Mumbai,Mixed Use,CIT222217,25-34,Student,34.0,0.2,152.0,Medium,30.8,Cab,0,13.91,157,1.71,0,817.38,0,0,4.5,3.4,8.9,7.5,No,3,2025,3,March,1
REC070087,2023-02-26,Sunday,Pune,Mixed Use,CIT563364,35-44,Other,24.3,0.6,87.0,Medium,27.7,Private Vehicle,0,8.37,66,7.87,0,992.9,0,0,0.5,1.3,8.4,9.5,Yes,2,2023,26,February,1
REC070088,2025-06-23,Monday,Delhi,Commercial,CIT982692,18-24,Student,29.4,4.2,141.0,Severe,7.3,Auto,0,7.82,118,4.82,1,1224.74,0,0,4.3,3.5,9.2,8.1,No,6,2025,23,June,2
REC070089,2025-08-01,Friday,Pune,Industrial,CIT596659,25-34,Work From Home,24.4,20.9,51.0,High,15.5,Private Vehicle,0,8.4,226,1.83,2,735.78,0,0,8.5,0.7,7.0,5.7,No,8,2025,1,August,3
REC070090,2024-04-04,Thursday,Pune,Mixed Use,CIT438028,35-44,Hybrid,32.1,0.4,108.0,Medium,37.4,Metro,27,4.67,78,2.25,0,2267.49,0,0,6.7,1.0,8.4,9.7,No,4,2024,4,April,2
REC070091,2023-05-10,Wednesday,Kolkata,Industrial,CIT518239,45-54,Work From Home,35.2,1.5,173.0,Medium,22.5,Metro,104,10.79,106,5.58,0,1314.81,0,0,7.0,0.4,5.3,7.1,No,5,2023,10,May,2
REC070092,2024-09-13,Friday,Delhi,Industrial,CIT598557,18-24,Hybrid,29.5,8.6,221.0,Medium,35.4,Metro,92,8.76,176,6.1,0,212.17,0,0,8.8,2.2,8.6,8.2,No,9,2024,13,September,3
REC070093,2024-05-08,Wednesday,Jaipur,Residential,CIT576955,25-34,Office,32.7,0.3,177.0,Medium,25.9,Private Vehicle,0,8.74,156,1.27,1,705.38,0,0,9.5,0.5,8.4,8.5,No,5,2024,8,May,2
REC070094,2024-01-28,Sunday,Hyderabad,Mixed Use,CIT184338,35-44,Student,20.0,0.7,130.0,Medium,23.6,Walking/Cycling,0,4.65,223,7.93,0,893.71,0,0,6.2,1.2,7.4,6.8,Yes,1,2024,28,January,1
REC070095,2025-06-05,Thursday,Mumbai,Residential,CIT610951,45-54,Student,33.8,16.7,150.0,High,14.5,Metro,33,14.16,99,5.86,0,876.25,0,0,3.6,2.9,7.0,5.4,No,6,2025,5,June,2
REC070096,2023-09-17,Sunday,Chennai,Residential,CIT919702,25-34,Hybrid,24.0,15.5,72.0,Medium,28.2,Walking/Cycling,0,12.86,163,2.68,0,1318.65,0,0,8.8,1.3,7.9,8.2,Yes,9,2023,17,September,3
REC070097,2024-12-04,Wednesday,Jaipur,Mixed Use,CIT344269,45-54,Hybrid,21.0,0.6,59.0,High,14.3,Walking/Cycling,0,9.82,94,4.12,2,1076.37,0,0,7.7,4.7,7.9,9.3,No,12,2024,4,December,4
REC070098,2023-03-09,Thursday,Bengaluru,Residential,CIT795291,45-54,Office,25.7,0.4,50.0,Medium,37.8,Cab,0,15.18,236,3.87,1,747.79,0,0,8.8,1.5,9.2,9.1,No,3,2023,9,March,1
REC070099,2025-05-23,Friday,Jaipur,Residential,CIT845245,18-24,Work From Home,34.2,4.2,181.0,Low,44.0,Auto,0,10.57,147,3.29,2,1866.42,0,0,7.9,2.4,7.7,7.9,No,5,2025,23,May,2
REC070100,2023-07-21,Friday,Bengaluru,Commercial,CIT430602,55+,Hybrid,30.1,15.0,77.0,High,13.6,Private Vehicle,0,7.32,150,6.65,0,1942.03,0,0,6.4,1.4,7.7,8.3,No,7,2023,21,July,3
REC070101,2025-05-26,Monday,Kolkata,Residential,CIT599933,35-44,Student,31.9,1.4,87.0,High,17.2,Private Vehicle,0,9.49,183,4.48,3,1177.67,0,0,4.8,0.0,6.1,5.9,No,5,2025,26,May,2
REC070102,2023-10-25,Wednesday,Jaipur,Mixed Use,CIT134784,35-44,Work From Home,25.4,1.5,135.0,High,18.5,Private Vehicle,0,9.72,135,2.87,2,1060.23,0,2,8.8,2.4,5.8,6.6,No,10,2023,25,October,4
REC070103,2023-12-27,Wednesday,Mumbai,Residential,CIT942167,18-24,Student,22.1,0.4,88.0,Severe,12.1,Walking/Cycling,0,14.41,139,4.28,0,50.0,0,0,6.1,1.8,5.5,4.3,No,12,2023,27,December,4
REC070104,2025-09-05,Friday,Bengaluru,Commercial,CIT412510,45-54,Other,26.7,0.6,51.0,Low,39.7,Bus,38,10.88,150,1.23,1,966.84,0,0,6.1,2.6,8.3,10.0,No,9,2025,5,September,3
REC070105,2023-05-03,Wednesday,Bengaluru,Commercial,CIT620229,25-34,Hybrid,30.6,0.4,88.0,Medium,34.9,Auto,0,7.43,194,0.23,2,1623.26,0,0,8.6,0.0,6.3,5.0,No,5,2023,3,May,2
REC070106,2023-07-28,Friday,Pune,Mixed Use,CIT731423,25-34,Work From Home,33.1,8.7,130.0,High,21.7,Private Vehicle,0,8.13,207,2.98,0,1645.5,0,0,9.5,1.6,7.0,6.9,No,7,2023,28,July,3
REC070107,2024-01-01,Monday,Chennai,Industrial,CIT179649,35-44,Other,31.2,0.4,20.0,Severe,12.9,Bus,25,10.81,152,5.53,2,286.37,0,0,1.1,1.6,6.1,6.3,No,1,2024,1,January,1
REC070108,2023-02-20,Monday,Jaipur,Residential,CIT560842,35-44,Office,26.6,3.8,174.0,High,12.9,Metro,88,7.46,122,5.02,1,1164.98,0,0,9.1,2.9,8.6,8.2,No,2,2023,20,February,1
REC070109,2023-01-07,Saturday,Jaipur,Commercial,CIT175161,45-54,Other,18.9,2.5,209.0,Medium,22.6,Metro,100,5.51,116,4.29,1,921.49,0,0,5.1,0.6,6.9,4.6,Yes,1,2023,7,January,1
REC070110,2024-03-11,Monday,Kolkata,Industrial,CIT545467,35-44,Office,26.1,0.4,164.0,Medium,31.3,Metro,69,9.94,117,3.94,0,731.96,0,0,9.0,2.8,7.6,7.6,No,3,2024,11,March,1
REC070111,2023-02-21,Tuesday,Bengaluru,Commercial,CIT826757,35-44,Other,22.7,0.0,66.0,High,17.8,Metro,38,7.12,248,6.58,0,242.92,0,0,4.6,0.5,6.4,4.0,No,2,2023,21,February,1
REC070112,2024-11-27,Wednesday,Pune,Mixed Use,CIT244094,25-34,Work From Home,18.7,1.1,63.0,High,17.2,Metro,59,8.31,198,4.99,1,681.43,0,0,6.8,2.3,8.4,8.4,No,11,2024,27,November,4
REC070113,2023-04-03,Monday,Delhi,Commercial,CIT346048,35-44,Office,27.8,2.2,188.0,Medium,28.5,Bus,47,7.66,127,2.97,0,580.56,0,0,8.6,1.4,7.7,9.2,No,4,2023,3,April,2
REC070114,2025-05-27,Tuesday,Jaipur,Residential,CIT932134,35-44,Other,38.3,1.9,150.0,Low,54.6,Private Vehicle,0,16.79,99,4.33,2,1375.25,0,0,6.0,3.8,7.8,8.3,No,5,2025,27,May,2
REC070115,2025-09-05,Friday,Hyderabad,Residential,CIT106873,25-34,Student,24.5,0.6,68.0,Severe,12.9,Bus,45,5.12,143,4.35,1,900.02,0,0,4.7,0.9,7.7,8.0,No,9,2025,5,September,3
REC070116,2023-06-04,Sunday,Pune,Commercial,CIT863073,45-54,Other,32.8,3.1,34.0,Medium,37.1,Metro,115,8.94,65,2.77,0,1611.66,0,0,5.6,1.8,6.8,6.5,Yes,6,2023,4,June,2
REC070117,2025-08-18,Monday,Mumbai,Residential,CIT135842,45-54,Student,32.9,2.3,64.0,Low,49.0,Bus,83,3.58,107,4.39,1,147.55,0,0,3.5,1.8,8.4,9.4,No,8,2025,18,August,3
REC070118,2025-12-17,Wednesday,Pune,Mixed Use,CIT823773,25-34,Student,16.4,1.4,79.0,Low,44.6,Auto,0,11.09,212,3.92,1,1187.11,0,0,4.3,2.1,8.8,8.9,No,12,2025,17,December,4
REC070119,2023-10-26,Thursday,Mumbai,Mixed Use,CIT822432,55+,Work From Home,29.9,0.6,96.0,Severe,6.7,Metro,26,7.53,162,3.94,0,945.26,0,0,8.5,1.0,6.2,7.2,No,10,2023,26,October,4
REC070120,2023-07-13,Thursday,Mumbai,Residential,CIT907346,18-24,Office,33.4,1.2,60.0,Low,53.0,Auto,0,11.73,136,0.61,1,1344.66,0,0,8.4,2.7,8.2,8.0,No,7,2023,13,July,3
REC070121,2025-03-22,Saturday,Mumbai,Residential,CIT857090,25-34,Office,27.6,0.8,36.0,Medium,26.5,Private Vehicle,0,8.6,98,4.02,0,749.78,0,0,8.8,2.7,9.7,10.0,Yes,3,2025,22,March,1
REC070122,2023-05-18,Thursday,Delhi,Residential,CIT213644,25-34,Other,29.5,0.0,114.0,High,15.2,Bus,47,7.67,158,3.47,1,433.42,0,0,6.9,2.3,7.8,7.5,No,5,2023,18,May,2
REC070123,2024-02-23,Friday,Delhi,Residential,CIT551331,35-44,Other,23.3,1.7,237.0,Severe,12.0,Private Vehicle,0,10.45,108,3.58,0,925.63,0,0,7.5,1.8,5.4,4.7,No,2,2024,23,February,1
REC070124,2024-05-23,Thursday,Chennai,Residential,CIT927293,35-44,Hybrid,32.9,0.0,83.0,High,22.4,Walking/Cycling,0,8.28,131,4.72,0,506.32,0,0,7.3,3.0,7.7,6.8,No,5,2024,23,May,2
REC070125,2024-04-04,Thursday,Hyderabad,Commercial,CIT477945,35-44,Hybrid,33.1,0.8,89.0,Medium,29.2,Auto,0,12.84,141,4.31,0,567.82,0,0,7.2,4.1,8.2,8.3,No,4,2024,4,April,2
REC070126,2025-04-03,Thursday,Pune,Residential,CIT509913,25-34,Office,33.5,3.2,110.0,Low,51.5,Cab,0,11.55,145,4.16,2,1221.87,0,0,9.6,1.7,7.3,7.7,No,4,2025,3,April,2
REC070127,2025-01-04,Saturday,Chennai,Mixed Use,CIT905666,55+,Student,25.1,0.8,30.0,Low,45.6,Auto,0,11.14,244,1.6,1,192.75,0,0,5.2,1.8,8.7,8.0,Yes,1,2025,4,January,1
REC070128,2024-04-13,Saturday,Jaipur,Residential,CIT804995,25-34,Work From Home,25.7,3.0,138.0,Low,44.8,Metro,97,7.44,158,4.38,1,1021.63,0,1,8.6,1.8,7.5,7.1,Yes,4,2024,13,April,2
REC070129,2023-06-18,Sunday,Mumbai,Residential,CIT143829,55+,Hybrid,36.3,1.3,179.0,Low,48.3,Private Vehicle,0,1.0,99,5.8,0,626.02,0,0,8.2,3.3,7.8,7.6,Yes,6,2023,18,June,2
REC070130,2024-01-02,Tuesday,Kolkata,Residential,CIT405678,45-54,Other,27.8,0.8,147.0,High,19.8,Private Vehicle,0,6.9,167,3.97,0,1148.15,0,0,1.4,2.1,5.5,6.2,No,1,2024,2,January,1
REC070131,2024-05-18,Saturday,Delhi,Residential,CIT629530,55+,Student,27.4,1.6,216.0,Medium,29.5,Private Vehicle,0,2.23,180,7.07,1,951.68,0,0,3.6,1.7,7.9,9.3,Yes,5,2024,18,May,2
