,Name,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review
101471,Down town east village.,47252462406,verified,Lamark,Manhattan,East Village,40.7284,-73.98295,United States,US,True,moderate,Private room,2008.0,$358 ,$72 ,59.0,0.0,
101472,Spacious vintage  3 Bed Room home in Brooklyn,49954552418,verified,Jason,Brooklyn,East Flatbush,40.63956,-73.93235,United States,US,False,flexible,Entire home/apt,2013.0,$672 ,$134 ,3.0,55.0,6/9/2019
101473,CHILLIN ON 5TH,78222050852,unconfirmed,Darlene,Manhattan,Harlem,40.80379,-73.94434,United States,US,False,moderate,Private room,2021.0,$856 ,$171 ,1.0,25.0,7/1/2019
101474,"Artsy One Bedroom Apartment in Sunnyside, LIC",59762415206,verified,Paulo,Queens,Sunnyside,40.74615,-73.91558,United States,US,False,moderate,Entire home/apt,2018.0,$713 ,$143 ,5.0,2.0,5/13/2019
101475,Large comfortable room near Penn Station,22035713472,verified,Greg,Manhattan,Chelsea,40.7455,-73.9916,United States,US,True,flexible,Private room,2013.0,$189 ,$38 ,1.0,136.0,6/21/2019
101476,Apartment Near Trendy Restaurants & Prospect Park,91043211835,unconfirmed,Alison,Brooklyn,Crown Heights,40.675,-73.95885,United States,US,True,moderate,Entire home/apt,2008.0,$688 ,$138 ,3.0,42.0,8/25/2017
101477,Light and Airy LES Studio-like Private Bedroom,49448606860,unconfirmed,James,Manhattan,Chinatown,40.71485,-73.99157,United States,US,False,moderate,Private room,2022.0,$276 ,$55 ,1.0,2.0,5/4/2017
101478,RE - Budget Friendly room in the Greenpoint Area!,68388611889,verified,Max,Brooklyn,Greenpoint,40.73714,-73.95333,United States,US,True,flexible,Private room,2007.0,$791 ,$158 ,2.0,62.0,6/24/2019
101479,South Beach Apartment Express to Manhattan,17553804288,verified,Mirco,Staten Island,Arrochar,40.59372,-74.06766,United States,US,False,moderate,Entire home/apt,2011.0,$629 ,$126 ,1.0,25.0,7/7/2019
101480,Mags,4892878401,unconfirmed,Margaret And Orville,Queens,Jamaica,40.68619,-73.79229,United States,US,False,flexible,Entire home/apt,2015.0,$361 ,$72 ,5.0,52.0,6/15/2019
101481,Ready!,10307454860,verified,Martha,Queens,Astoria,40.75678,-73.91644,United States,US,False,strict,Private room,2008.0,$318 ,$64 ,3.0,1.0,6/27/2019
101482,"Lovely, private studio apartment near Manhattan.",79400670850,verified,John,Staten Island,St. George,40.64332,-74.08283,United States,US,True,flexible,Entire home/apt,2009.0,$998 ,$200 ,2.0,116.0,7/5/2019
101483,"Discount at Manhattan Club NYC,  June 16-19, 2019",88419082477,unconfirmed,Stacey,Manhattan,Midtown,40.7658,-73.98218,United States,US,False,flexible,Entire home/apt,2010.0,$61 ,$12 ,7.0,0.0,
101484,Middle of center of New York City!,28215935589,verified,Anders,Manhattan,Upper West Side,40.78461,-73.97627,United States,US,True,flexible,Entire home/apt,2018.0,$485 ,$97 ,1.0,152.0,7/6/2019
101485,Summer Special-Near Bronx Zoo/Botanic Garden/Metro,54469147539,unconfirmed,Angela,Bronx,Pelham Gardens,40.86673,-73.845,United States,US,False,moderate,Entire home/apt,2017.0,$621 ,$124 ,3.0,75.0,7/1/2019
101486,Bushwick apartment (bedroom) right off L train!,63339984926,verified,Lauren,Brooklyn,Bushwick,40.70072,-73.91594,United States,US,True,strict,Private room,2009.0,$285 ,$57 ,1.0,3.0,10/9/2018
101487,COZI AND GLAM IN MANHATTAN,81031309242,unconfirmed,Marilyn,Manhattan,East Harlem,40.79154,-73.94233,United States,US,False,flexible,Private room,2007.0,$359 ,$72 ,1.0,186.0,6/28/2019
101488,YOUR DREAM SUITE IN MANHATTAN,56970312923,verified,Marilyn,Manhattan,East Harlem,40.78966,-73.94232,United States,US,True,strict,Private room,2003.0,$651 ,$130 ,1.0,149.0,6/22/2019
101489,Williamsburg Sunny Spacious Bedroom Great Location,18215276264,verified,Kathy,Brooklyn,Williamsburg,40.71096,-73.95171,United States,US,False,moderate,Private room,2022.0,$311 ,$62 ,3.0,7.0,5/27/2019
101490,Amazing apartment in Manhattan,11044606492,verified,Chester,Manhattan,Theater District,40.75662,-73.98749,United States,US,True,moderate,Private room,2009.0,$707 ,$141 ,3.0,0.0,
101491,Bedroom for 1 or 2 ideal location,13209779466,verified,Alizee,Brooklyn,Park Slope,40.68249,-73.97787,United States,US,False,moderate,Private room,2006.0,$159 ,$32 ,5.0,0.0,
101492,"A Prime location private room furnished 3br,2b ap",96821667864,verified,Gautam,Manhattan,Upper East Side,40.77158,-73.95786,United States,US,False,flexible,Private room,2021.0,$505 ,$101 ,5.0,3.0,6/20/2019
101493,Studio in Manhattan (UES),44556219236,unconfirmed,Aspano,Manhattan,Upper East Side,40.77058,-73.95358,United States,US,True,strict,Entire home/apt,2008.0,"$1,130 ",$226 ,1.0,68.0,6/4/2019
101494,1 Bedroom 3 People - The Heart of Jackson Heights,43929833838,verified,Daniel,Queens,East Elmhurst,40.76123,-73.88597,United States,US,True,moderate,Private room,2019.0,"$1,099 ",$220 ,5.0,69.0,6/24/2019
101495,Large NYC FLAWLESS Room  Close to public transport,39540140426,verified,Barry,Bronx,Pelham Gardens,40.86686,-73.84207,United States,US,False,strict,Private room,2019.0,$450 ,$90 ,1.0,16.0,1/21/2019
101496,RF - Budget Friendly room in the Greenpoint Area!,8332153037,verified,Robert,Brooklyn,Greenpoint,40.73571,-73.95372,United States,US,False,strict,Private room,2005.0,$664 ,$133 ,1.0,111.0,6/22/2019
101497,Adorable West Village One Bedroom,52228424547,unconfirmed,Lily,Manhattan,Greenwich Village,40.732,-73.99959,United States,US,False,flexible,Entire home/apt,2006.0,$97 ,$19 ,2.0,0.0,
101498,Amazing brownstone with private room!,64269780040,unconfirmed,Matthew,Brooklyn,Bedford-Stuyvesant,40.6924,-73.93485,United States,US,True,moderate,Private room,2017.0,"$1,192 ",$238 ,5.0,14.0,1/5/2018
101499,Comfy Bedroom in Bushwick (3mins from Train),20957134232,verified,Chérie,Brooklyn,Bushwick,40.68699,-73.9056,United States,US,False,strict,Private room,2009.0,$69 ,$14 ,1.0,63.0,5/25/2019
101500,Charming Cozy Designer Home- Private House,31653355257,verified,Maggie,Queens,Forest Hills,40.73576,-73.85434,United States,US,False,flexible,Entire home/apt,2016.0,$414 ,$83 ,2.0,153.0,7/1/2019
101501,Coney Island Pvt 1 Br Apt. * Wi-Fi,44991720257,unconfirmed,Ed,Brooklyn,Coney Island,40.57575,-73.98465,United States,US,True,flexible,Entire home/apt,2004.0,"$1,194 ",$239 ,2.0,63.0,6/19/2019
101502,The Chester Himes Room at Harlem Townhouse,74692033330,verified,René,Manhattan,Harlem,40.80926,-73.94979,United States,US,False,strict,Private room,2008.0,$94 ,$19 ,3.0,48.0,6/19/2019
101503,Private room 5 mins to Manhattan 2 blocks to train,14752157325,unconfirmed,Rossana,Queens,Astoria,40.75902,-73.9154,United States,,False,moderate,Private room,2011.0,$731 ,$146 ,4.0,39.0,5/10/2019
101504,Private delightful & calming  Brownstone Room,80244171041,unconfirmed,Melani,Brooklyn,Bedford-Stuyvesant,40.69471,-73.93736,United States,,False,moderate,Private room,2017.0,$342 ,$68 ,2.0,5.0,12/31/2018
101505,"15 Minutes to Manhattan, Heart of Astoria",41826042432,verified,Ero,Queens,Ditmars Steinway,40.77811,-73.91065,United States,,True,moderate,Private room,2020.0,$602 ,$120 ,1.0,5.0,6/27/2019
101506,Contemporary 3BR w Nursery in Brownstone Brooklyn,23099611926,unconfirmed,Michael,Brooklyn,Carroll Gardens,40.68255,-73.99281,United States,,False,flexible,Entire home/apt,2006.0,$815 ,$163 ,4.0,4.0,11/25/2018
101507,Urban Elegance in Crown Heights,84325671948,verified,Tiffany,Brooklyn,Crown Heights,40.67395,-73.95682,United States,,False,flexible,Entire home/apt,2019.0,$874 ,$175 ,3.0,17.0,12/31/2018
101508,Above Season Beach Loft,27807667153,unconfirmed,Abra & Domenic,Queens,Rockaway Beach,40.58718,-73.81541,United States,,True,strict,Entire home/apt,2010.0,$303 ,$61 ,2.0,42.0,5/27/2019
101509,...Su Casa,14569295719,verified,Sam,Queens,Sunnyside,40.74993,-73.91346,United States,,False,flexible,Entire home/apt,2019.0,$528 ,$106 ,2.0,0.0,
101510,Colorful 1 Bedroom in the Heart of the E. Village,67569856388,verified,Tamarinda,Manhattan,East Village,40.72709,-73.98612,United States,,True,moderate,Entire home/apt,2009.0,$337 ,$67 ,30.0,2.0,9/1/2017
101511,Stunning Brand New 2bed/2bath House Best Loacation,38455787847,unconfirmed,Bonnie,Manhattan,Chelsea,40.74187,-74.00622,United States,,False,flexible,Entire home/apt,2015.0,$125 ,$25 ,1.0,86.0,6/7/2019
101512,Large apartment in Upper East with doorman!,14040447336,unconfirmed,Danni,Manhattan,Upper East Side,40.78471,-73.95054,United States,,True,strict,Private room,2007.0,$284 ,$57 ,4.0,7.0,1/1/2018
101513,10mins to Manhattan Times Square,16086938164,verified,Dennis,Queens,Astoria,40.76646,-73.92847,United States,,True,flexible,Entire home/apt,2010.0,$318 ,$64 ,2.0,14.0,10/7/2018
101514,@ AMAZING ROOM @ TIMES SQUARE @ BEST LOCATION @,66015300228,verified,Ralph,Manhattan,Hell's Kitchen,40.76109,-73.99305,United States,,False,flexible,Private room,2018.0,$587 ,$117 ,3.0,126.0,6/17/2019
101515,Sunny Renovated Private Room in the East Village,3058594626,verified,Concetta,Manhattan,East Village,40.72415,-73.97451,United States,,True,moderate,Private room,2020.0,"$1,099 ",$220 ,1.0,95.0,6/21/2019
101516,Spacious Private Room - Harlem/Manhattan Townhouse,22653837796,verified,Karen,Manhattan,East Harlem,40.80921,-73.94002,United States,,True,strict,Private room,2004.0,$399 ,$80 ,2.0,89.0,6/29/2019
101517,Beautiful Private Room - Harlem/Manhattan Townhome,94494452434,verified,Karen,Manhattan,Harlem,40.81055,-73.94016,United States,US,True,strict,Private room,2004.0,$885 ,$177 ,2.0,71.0,6/26/2019
101518,3-BDRM/2 BATH Apartment AMAZING LOCATION on UWS!,1710141857,verified,Nancy And John,Manhattan,Upper West Side,40.77836,-73.97994,United States,US,False,moderate,Entire home/apt,2006.0,$75 ,$15 ,3.0,81.0,7/1/2019
101519,LastM & EarlyBirdDiscount! ModernCozy Apt Parkview,32050822284,verified,A. Kaylee,Brooklyn,Prospect-Lefferts Gardens,40.65608,-73.96176,United States,US,False,strict,Entire home/apt,2019.0,"$1,105 ",$221 ,2.0,26.0,6/27/2019
101520,Sunny Brick wall bedroom in Lower East Side,58654097646,verified,Steph,Manhattan,Chinatown,40.71449,-73.99094,United States,US,False,moderate,Private room,2012.0,"$1,084 ",$217 ,5.0,0.0,
101521,The Corky Hale Room at Harlem Townhouse,28112569602,verified,René,Manhattan,Harlem,40.80937,-73.94989,United States,US,True,moderate,Private room,2015.0,$185 ,$37 ,2.0,29.0,5/10/2019
101522,Modern East Village Tenement (1 bedroom),77054496658,unconfirmed,Amanda,Manhattan,East Village,40.72576,-73.97908,United States,US,True,flexible,Entire home/apt,2014.0,$381 ,$76 ,5.0,25.0,5/27/2019
101523,"Great 1BR available in E Vlg, close to everything!",85312946760,verified,John,Manhattan,East Village,40.7252,-73.98339,United States,US,True,moderate,Private room,2019.0,"$1,183 ",$237 ,1.0,21.0,6/3/2019
101524,The McCarren - A Two Bedroom Over the Park! #10262,19320228275,verified,Chris,Brooklyn,Greenpoint,40.72282,-73.94856,United States,US,False,flexible,Entire home/apt,2007.0,$513 ,$103 ,3.0,48.0,6/23/2019
101525,Uptown Gem,23642985200,verified,Tipicah,Manhattan,Harlem,40.82376,-73.94198,United States,US,False,moderate,Private room,2010.0,$928 ,$186 ,1.0,0.0,
101526,Charming Duplex in Manhattan,42097715936,verified,Chito And Xavier,Manhattan,East Harlem,40.80999,-73.93946,United States,US,True,moderate,Entire home/apt,2003.0,$72 ,$14 ,3.0,86.0,7/2/2019
101527,Luxury 2Bed/2Bth Private Loft Best NYC Location,33618130724,unconfirmed,Riley,Manhattan,West Village,40.74049,-74.00527,United States,US,False,strict,Entire home/apt,2014.0,"$1,018 ",$204 ,1.0,106.0,6/21/2019
101528,Charming Studio with your Own Private Patio,37781048586,unconfirmed,Chito And Xavier,Manhattan,East Harlem,40.80827,-73.93813,United States,US,False,moderate,Entire home/apt,2021.0,"$1,131 ",$226 ,3.0,103.0,7/1/2019
101529,Sunny room,89540880565,verified,Giselle,Manhattan,East Harlem,40.79315,-73.93984,United States,US,False,strict,Private room,2005.0,$194 ,$39 ,2.0,60.0,6/23/2019
101530,*WINTER DISCOUNT WILLIAMSBURG CHIC W/PRIVATE PATIO,5566653714,verified,Alison,Brooklyn,Williamsburg,40.71722,-73.95477,United States,US,True,moderate,Entire home/apt,2014.0,$200 ,$40 ,3.0,66.0,7/3/2019
101531,Oversized bedroom with living space,3685205328,unconfirmed,Xenia,Brooklyn,Sunset Park,40.64672,-74.00087,United States,US,True,moderate,Private room,2016.0,$908 ,$182 ,20.0,23.0,6/23/2019
101532,NEW YORK CENTRAL APARTMENT/TIME SQUARE,35327350236,unconfirmed,Carlotta,Manhattan,Hell's Kitchen,40.75659,-73.99313,United States,US,True,strict,Entire home/apt,2017.0,"$1,035 ",$207 ,3.0,13.0,10/20/2018
101533,Clean and Stylish Newly Renovated Apartment,85963526056,unconfirmed,J,Manhattan,Harlem,40.81843,-73.94401,United States,US,False,strict,Entire home/apt,2009.0,$687 ,$137 ,1.0,78.0,6/22/2019
101534,Fully furnished room on 110th St Broadway for rent,68946396234,unconfirmed,Ankit,Manhattan,Morningside Heights,40.80437,-73.96387,United States,US,True,flexible,Shared room,2008.0,$275 ,$55 ,1.0,0.0,
101535,furnished private room/bathroom,39917637068,unconfirmed,Jennifer,Brooklyn,Williamsburg,40.71506,-73.94158,United States,US,False,flexible,Private room,2020.0,$616 ,$123 ,2.0,3.0,9/2/2018
101536,Beautiful modern & large 2 bedroom,20641598291,verified,Vikas,Manhattan,Midtown,40.74433,-73.98318,United States,US,False,moderate,Entire home/apt,2007.0,$772 ,$154 ,2.0,0.0,
101537,"Modern, Spacious Hideaway in Historic Brooklyn",34678928834,verified,Trouve,Brooklyn,Kensington,40.64309,-73.97707,United States,US,False,flexible,Entire home/apt,2017.0,$386 ,$77 ,6.0,12.0,7/17/2018
101538,Cozy large BR steps to AMNH,47034365101,verified,Liliana,Manhattan,Upper West Side,40.78587,-73.97468,United States,US,True,strict,Private room,2017.0,$114 ,$23 ,5.0,11.0,7/23/2017
101539,Charming Room on Prime SoHo Block,67438370593,unconfirmed,Philip,Manhattan,SoHo,40.72576,-74.00266,United States,US,True,flexible,Private room,2020.0,$610 ,$122 ,1.0,131.0,6/24/2019
101540,Bohemian room in the heart of Greenwich Village,31229761716,unconfirmed,Brandon,Manhattan,Greenwich Village,40.72766,-73.99976,United States,US,False,strict,Private room,2010.0,"$1,123 ",$225 ,1.0,0.0,
101541,"~UptownOasis~ Historic charm, HUGE room & privacy•",6612496068,verified,Dana  (& Justin),Manhattan,Harlem,40.82935,-73.94255,United States,US,False,moderate,Private room,2011.0,$815 ,$163 ,2.0,72.0,6/30/2019
101542,"Pop up room, 5 minutes to jfK",72189581284,verified,John And Colleen,Queens,Springfield Gardens,40.66663,-73.76417,United States,US,True,moderate,Private room,2020.0,$644 ,$129 ,1.0,37.0,10/3/2018
101543,Sunny and Bright Studio in Upper West Side!,49326132877,verified,Gina,Manhattan,Upper West Side,40.80212,-73.9692,United States,US,False,moderate,Entire home/apt,2015.0,$269 ,$54 ,1.0,2.0,3/4/2017
101544,Sun-Filled Apartment in Bushwick,84479873741,unconfirmed,Karen,Brooklyn,Bushwick,40.69864,-73.92827,United States,US,True,flexible,Entire home/apt,2003.0,$81 ,$16 ,90.0,2.0,7/24/2017
101545,"Clean sm room, with shared space.  Great location.",60900135342,unconfirmed,Natalie,Brooklyn,South Slope,40.66632,-73.9862,United States,US,False,strict,Private room,2006.0,$277 ,$55 ,1.0,2.0,10/22/2017
101546,Williamsburg Loft,45391715559,verified,Sophie,Brooklyn,Williamsburg,40.71779,-73.96337,United States,US,False,strict,Private room,2017.0,$94 ,$19 ,2.0,0.0,
101547,"Private, Clean, 1.5 Bedroom Apt",53409478751,verified,Alyssa,Manhattan,Morningside Heights,40.80338,-73.9636,United States,US,False,strict,Entire home/apt,2014.0,$711 ,$142 ,1.0,19.0,2/15/2018
101548,Cozy studio close to train and shopping avenue!!!,27145869812,verified,Matt,Queens,Ridgewood,40.70575,-73.90171,United States,US,True,flexible,Entire home/apt,2012.0,$667 ,$133 ,1.0,109.0,6/30/2019
101549,Cosy and Spacious Master Bedroom in Williamsburgh,40845076250,unconfirmed,Emilia,Brooklyn,Williamsburg,40.71648,-73.94066,United States,US,False,flexible,Private room,2022.0,"$1,007 ",$201 ,87.0,4.0,9/19/2017
101550,Private room in a Luxury building: Midtown NYC,5064970431,unconfirmed,Karthik,Manhattan,Midtown,40.75151,-73.97114,United States,US,True,strict,Private room,2013.0,$299 ,$60 ,30.0,1.0,6/5/2017
101551,Charming Apartment with Private Backyard,88565382237,unconfirmed,Mirela And Daniel,Bronx,Pelham Bay,40.84752,-73.82797,United States,US,False,moderate,Entire home/apt,2007.0,"$1,082 ",$216 ,2.0,94.0,6/20/2019
101552,Best Location + Private Roof Deck,39140252128,unconfirmed,Joe,Manhattan,East Village,40.73109,-73.98234,United States,US,False,flexible,Private room,2021.0,$585 ,$117 ,1.0,209.0,6/17/2019
101553,Entire One bedroom Apartment in Midtown Manhattan,73211276396,verified,Ramin,Manhattan,Midtown,40.75029,-73.98402,United States,US,True,flexible,Entire home/apt,2019.0,$402 ,$80 ,5.0,4.0,10/31/2017
101554,Modern new  large duplex apartment.,33575017387,verified,Vinny,Manhattan,Kips Bay,40.73829,-73.97896,United States,US,False,moderate,Entire home/apt,2022.0,$656 ,$131 ,1.0,79.0,6/21/2019
101555,Quiet West Village Gem,3699662205,verified,Manesh,Manhattan,West Village,40.73394,-74.00302,United States,US,False,flexible,Entire home/apt,2003.0,"$1,152 ",$230 ,1.0,6.0,1/29/2019
101556,Right in the middle of it all!,17378408982,verified,Daniel,Manhattan,SoHo,40.7204,-74.00047,United States,US,True,strict,Private room,2007.0,$468 ,$94 ,1.0,63.0,6/25/2018
101557,Chelsea Artist's Apartment,51033033437,verified,Felicity,Manhattan,Chelsea,40.74353,-73.99709,United States,US,False,flexible,Entire home/apt,2018.0,"$1,084 ",$217 ,5.0,42.0,6/26/2019
101558,Charming Sunny Williamsburg/Greenpoint Apartment,88289798283,verified,Joseph,Brooklyn,Greenpoint,40.72399,-73.95166,United States,US,False,flexible,Entire home/apt,2003.0,"$1,034 ",$207 ,4.0,61.0,6/23/2019
101559,Tranquil space,66738484184,verified,Steph,Queens,Rosedale,40.65439,-73.73185,United States,US,False,flexible,Entire home/apt,2011.0,$473 ,$95 ,2.0,45.0,6/9/2019
101560,East Harlem QtPoC Living Space,87992153583,unconfirmed,Walesca,Manhattan,East Harlem,40.80224,-73.93732,United States,US,True,strict,Private room,2015.0,$834 ,$167 ,1.0,1.0,4/28/2018
101561,Sunny Railroad Apt,11874648043,verified,Shea,Brooklyn,Crown Heights,40.67685,-73.94033,United States,US,False,strict,Entire home/apt,2012.0,$496 ,$99 ,6.0,0.0,
101562,"Charming, Artsy Bedroom in the Heart of Brooklyn",40880164193,unconfirmed,Sara,Brooklyn,Crown Heights,40.67627,-73.95024,United States,US,True,flexible,Private room,2010.0,$603 ,$121 ,2.0,6.0,7/31/2017
101563,"East Village, Private room with access to garden",18329244469,verified,Adi And Evangel,Manhattan,East Village,40.72584,-73.9894,United States,US,False,strict,Private room,2013.0,$474 ,$95 ,1.0,38.0,6/21/2019
101564,"19th Cent. Brooklyn Hts, Moments from Manhattan",54459762009,unconfirmed,Stephen,Brooklyn,Brooklyn Heights,40.69754,-73.99298,United States,US,False,strict,Entire home/apt,2019.0,$481 ,$96 ,4.0,48.0,7/1/2019
101565,"NYMT07-1 LUXURY! Studio,Cozy,Gym,doorman Stu-7",33395609728,unconfirmed,Laura,Manhattan,Hell's Kitchen,40.76536,-73.98864,United States,US,True,flexible,Entire home/apt,2008.0,$514 ,$103 ,45.0,6.0,5/22/2019
101566,Modern 1 Bedroom Luxury Apartment in Dumbo,26000919320,verified,Kevin,Brooklyn,Vinegar Hill,40.69891,-73.98423,United States,US,False,flexible,Entire home/apt,2016.0,$449 ,$90 ,4.0,1.0,10/22/2017
101567,Skyscraper Living in Midtown,30136426638,verified,Luis,Manhattan,Theater District,40.76106,-73.98627,United States,US,True,moderate,Entire home/apt,2004.0,$706 ,$141 ,3.0,3.0,5/21/2017
101568,Ocean Blue Room,65537918141,unconfirmed,Joe,Queens,Rego Park,40.7265,-73.86017,United States,US,False,strict,Private room,2013.0,"$1,078 ",$216 ,1.0,120.0,6/11/2019
